"date","yy","mm","RECESSION","CPI","FEDFUNDS","GDP","INDPRO","PAYEMS","PIX","SP500","UNEMPLOY","YC","REGIME","REGIME3"
1967-07-01,1967,7,"n",0.00302572091653719,0.04,0.000583703273068892,-0.000126286189930713,0.00197914352491857,0.00389864041565779,0.0173607408461987,0.0630000000000002,1.37,2,0.0712532338584406
1967-08-01,1967,8,"n",0,-0.19,0.0025262435085267,-0.00227869575188766,0.00209665978750451,0.00456901336859339,0.0443462382754412,-0.048,1.37,2,0.0712532338584406
1967-09-01,1967,9,"n",0.00602411460338059,0.11,0.00358895991418784,0.0189777097756347,0.00386273401042381,0.00431092817284728,-0.0117842120190224,0.00099999999999989,1.32,2,0.0762006710788713
1967-10-01,1967,10,"n",0.00299850299625648,0.0900000000000003,0.00330164497910346,-0.00162423347320306,0.000317443524171068,0.00139335658372808,0.032259167445166,0.0130000000000003,1.76,2,0.0712319089921782
1967-11-01,1967,11,"n",0.00298953884836628,-0.11,0.002150002610108,0.00811136728509654,0.000921526778158821,0.00032582456116792,-0.0358966593810406,0.185,1.61,2,0.0722991280938102
1967-12-01,1967,12,"n",0.00298062813813793,0.25,0.00201325789501361,0.0141993501382971,0.00719189426323119,0.00628830767981192,0.00747464226236527,-0.077,1.19,2,0.0731971328409513
1968-01-01,1968,1,"n",0.00297177038915741,0.38,0.00334865728862077,0.0107133509705446,0.00294903771281874,0.00270389584280473,0.0259373072783751,-0.048,0.93,2,0.0715091943568232
1968-02-01,1968,2,"n",0.00591717702808836,0.100000000000001,0.00567762928342752,-0.0010785019236752,-0.00143600814481104,0.00491876266195312,-0.0448382352701424,-0.14,0.85,2,0.0725769315041614
1968-03-01,1968,3,"n",0.00294551022975709,0.0999999999999996,0.00715779627091528,0.00357893064991899,0.00613347791684404,0.00814455184226404,-0.0317206883266019,0.123,0.71,2,0.0724486977929475
1968-04-01,1968,4,"n",0.00293685967330948,0.34,0.00735431332849323,0.00311676939691719,0.00118950277946261,0.00488390873534428,0.00935622785751899,-0.124,-0.0199999999999996,2,0.0713598701316416
1968-05-01,1968,5,"n",0.00292825977908873,0.71,0.0065144248443989,0.00144586279925951,0.00387094386999642,0.00302241130470193,0.0774126333455865,-0.168,-0.26,2,0.0785068391011795
1968-06-01,1968,6,"n",0.00291971010333425,0.36,0.00550832383246203,0.0111534990763613,0.00142003455612105,0.00613182437019688,0.0124402645064157,0.0310000000000001,-0.430000000000001,2,0.0718720013982955
1968-07-01,1968,7,"n",0.00291121020745866,-0.0499999999999998,0.00454729943317567,0.00366767967288206,0.00373275144423602,0.00484441845630812,0.00907906963723537,0.198,-0.640000000000001,2,0.0723418583053976
1968-08-01,1968,8,"n",0.00290275965796161,-0.04,0.00360714871169776,-0.0015346463767143,0.00324926221872524,0.00606509057942795,-0.0186504899188336,-0.0550000000000002,-0.61,2,0.0713385412846503
1968-09-01,1968,9,"n",0.0057803629154991,0,0.0026024060005323,0.00278732875805998,0.00298997701792914,0.00375097386844203,0.0113938466145704,-0.115,-0.29,2,0.0712532338584406
1968-10-01,1968,10,"n",0.00574714225556816,-0.25,0.00151029228647737,0.00377990425098274,0.00225123254988446,0.00519423345759407,0.0378152238368585,-0.0819999999999999,-0.3,2,0.0713598701316416
1968-11-01,1968,11,"n",0.00286123228103197,0.13,0.000582415255706792,0.00198205808693253,0.00345468803197591,0.00145515626628701,0.00718176604687493,0.00300000000000011,-0.04,2,0.0713598701316416
1968-12-01,1968,12,"n",0.00285306898240645,-0.0899999999999999,0.000832789963777003,0.0128526318775748,0.0038197642754767,0.00457551784495003,0.04684961773998,0.0259999999999998,0.140000000000001,2,0.0748256771273768
1969-01-01,1969,1,"n",0.00568183346743112,0.199999999999999,0.00251010811141406,0.00315298904859862,0.00381967013393769,0.00402806295035951,-0.0425074775733227,-0.0299999999999998,-0.109999999999999,2,0.0713385412846503
1969-02-01,1969,2,"n",0.00282885620047768,0.28,0.00499779254964849,0.00603231632764611,0.00275440554278106,0.000277200278974377,-0.008217757733326,0.0329999999999999,-0.350000000000001,2,0.0712745595207892
1969-03-01,1969,3,"n",0.00563381771825622,0.31,0.00589411000199824,0.00637760657202291,0.0037373011345192,0.00412120789636283,-0.0485329906644818,-0.0259999999999998,-0.49,2,0.0717652695430061
1969-04-01,1969,4,"n",0.0028050509276083,0.18,0.00463795760507502,0.00781186161690828,0.00295120697852624,0.00492862762355628,0.0338642358521213,0.02,-1.21,2,0.0714025302143585
1969-05-01,1969,5,"n",0.00279720462106114,0.62,0.00192641387454984,-0.00368573302029551,0.00238610742099965,0.00249633223851831,0.0212483623596178,0.0459999999999998,-2.11,2,0.0719146997188436
1969-06-01,1969,6,"n",0.00834497193218064,1.26,0.000400929795793203,-0.00378773535518784,0.00364672768809093,0.00401941890512347,-0.00222064294865199,-0.0449999999999999,-2.17,2,0.0777730393131115
1969-07-01,1969,7,"n",0.00552487593196993,0.23,0.000708117975261047,0.00972141412980188,0.00436991700200018,0.00386742318246824,-0.0571811571879133,0.103,-1.95,2,0.0743537811602049
1969-08-01,1969,8,"n",0.00275103337189009,-0.290000000000001,0.0022619964009003,0.00526709465695419,0.00131574312477056,0.00544886610487261,-0.0620648343170789,0.052,-2.36,2,0.0730687602301159
1969-09-01,1969,9,"n",0.00547946576462532,0.58,0.00274155707424129,0.00229565888559646,0.00393687407453491,0.00622568006878055,0.0392919115820556,-0.012,-1.64,2,0.0722991280938102
1969-10-01,1969,10,"n",0.00544960476756495,-0.0399999999999991,0.00157984981370163,-0.000225853809016296,-0.00132467149202498,0.00268312476503851,-0.025341958787239,0.184,-2.06,2,0.0717866143203452
1969-11-01,1969,11,"n",0.00271370587159625,-0.15,-0.000707660512349051,0.000292855567217476,0.00291477659104622,0.00147265573170685,0.0420583420011864,0.0089999999999999,-1.56,2,0.0716585576077142
1969-12-01,1969,12,"n",0.0054054185669079,-0.15,-0.00209813261197311,-0.0094717958809718,-0.000492240195020699,0.00106966182147161,-0.0346759193826385,-0.193,-1.09,2,0.0723845917073989
1970-01-01,1970,1,"y",0.00537635703638006,0.120000000000001,-0.00208298941436347,-0.0026865451931668,0.00217808372659078,0.00176244437844808,-0.018830922154037,0.028,-1.23,2,0.0717439255624669
1970-02-01,1970,2,"y",0.00534760632659559,0.00999999999999979,-0.00100385139622183,-0.0186907112293304,-0.000912812438308208,0.00167944058134673,-0.0795540290193051,0.317,-2.08,2,0.0751047069661873
1970-03-01,1970,3,"y",0.00531916147759981,0,-0.000264112518786774,-0.000660493550919128,0.00181076824626381,0.00175639399012795,0.0513521376359813,0.252,-0.68,2,0.0717439255624669
1970-04-01,1970,4,"y",0.00529101763441586,-1.22,-0.000217989185433254,-0.00129921898580676,0.0020454488904651,0.00376848194184198,0.00145142661752384,0.182,-0.279999999999999,2,0.0718079598945139
1970-05-01,1970,5,"y",0.00526317004427446,0.34,-0.000542688224891563,-0.00257266240282528,-0.00144258738313852,-0.00592448698253634,-0.0948416997846495,0.162,0,2,0.0755342481440396
